7	-4	0	-0.858392856453	1.02E-04	-2.09E-17
7.5	-4	0	-0.858455652679	1.61E-05	-4.52E-17
0	-2	0	-0.858905229317	0	0
0.5	-2	0	-0.858906287621	-2.37E-07	1.86E-24
1	-2	0	-0.858909124091	1.18E-06	-5.05E-24
1.5	-2	0	-0.858912404453	5.82E-06	8.99E-24
2	-2	0	-0.858914568407	1.43E-05	1.85E-24
2.5	-2	0	-0.858913445549	2.69E-05	-3.02E-24
3	-2	0	-0.858907264936	4.20E-05	-5.20E-24
3.5	-2	0	-0.858894417241	5.90E-05	0
4	-2	0	-0.858874084186	7.40E-05	2.41E-41
4.5	-2	0	-0.858848724735	8.48E-05	1.49E-17
5	-2	0	-0.858812850307	8.50E-05	1.12E-17
5.5	-2	0	-0.858787223411	8.23E-05	-7.47E-17
6	-2	0	-0.858757102456	7.21E-05	2.57E-17
6.5	-2	0	-0.858729454091	4.39E-05	-2.14E-17
7	-2	0	-0.858720035819	1.26E-05	-8.34E-17
7.5	-2	0	-0.858727006838	6.11E-06	-4.51E-17
0	0	0	-0.858902728181	0	0
0.5	0	0	-0.858902392028	-3.63E-08	8.25E-25
1	0	0	-0.858901238549	-6.45E-08	0
1.5	0	0	-0.858898894065	-4.51E-08	3.22E-24
2	0	0	-0.858894870535	-7.74E-08	3.42E-24
2.5	0	0	-0.858888699453	-1.42E-07	-1.46E-23
3	0	0	-0.858879654754	-1.70E-07	0
3.5	0	0	-0.858868125151	-2.09E-07	1.56E-23
4	0	0	-0.858853849295	-1.18E-07	4.10E-40
4.5	0	0	-0.858837623968	-2.45E-07	2.44E-24
5	0	0	-0.858820793747	-1.29E-06	1.79E-18
5.5	0	0	-0.858801164812	-1.21E-06	4.38E-18
6	0	0	-0.858790650847	-6.07E-07	1.49E-17
6.5	0	0	-0.858784769149	-1.07E-06	-2.53E-17
7	0	0	-0.858781717776	2.99E-07	3.02E-17
7.5	0	0	-0.858773605629	1.76E-06	-1.14E-17
0	2	0	-0.858905412345	0	0
0.5	2	0	-0.858906540619	1.63E-07	0
1	2	0	-0.858909332553	-1.31E-06	-5.22E-25
1.5	2	0	-0.858912664104	-6.24E-06	-1.67E-24
2	2	0	-0.858914847774	-1.47E-05	-1.76E-24
2.5	2	0	-0.858914070288	-2.69E-05	-5.79E-26
3	2	0	-0.858907413438	-4.28E-05	7.00E-24
3.5	2	0	-0.858894313324	-5.91E-05	0
4	2	0	-0.858873479374	-7.43E-05	0
4.5	2	0	-0.858847101997	-8.35E-05	4.85E-18
5	2	0	-0.858810180652	-8.71E-05	6.78E-17
5.5	2	0	-0.858785239263	-8.74E-05	2.89E-17
6	2	0	-0.858759294118	-7.05E-05	-3.45E-17
6.5	2	0	-0.858735019337	-3.91E-05	1.29E-17
7	2	0	-0.85872257667	-2.73E-06	3.03E-17
7.5	2	0	-0.858720662199	2.03E-05	-5.72E-17
0	4	0	-0.858852796265	0	0
0.5	4	0	-0.858864763567	3.64E-05	5.63E-40
1	4	0	-0.858895200275	6.32E-05	0
1.5	4	0	-0.85893957123	7.08E-05	1.65E-23
2	4	0	-0.858989514944	5.57E-05	0
2.5	4	0	-0.859034127878	1.58E-05	1.10E-22
3	4	0	-0.859065452302	-5.19E-05	5.29E-17
3.5	4	0	-0.859079745273	-1.52E-04	7.31E-18
4	4	0	-0.859026006478	-2.21E-04	2.74E-17
4.5	4	0	-0.858970769286	-3.00E-04	3.50E-17
5	4	0	-0.858855563278	-3.37E-04	-4.50E-17
5.5	4	0	-0.858727209952	-3.60E-04	-8.91E-18
